game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_ap_preseason,team2_ap_preseason,team1_coaches_final,team2_coaches_final,team1_ap_final,team2_ap_final,team1_SRS,team1_SOS,team1_Pace,team1_ORtg,team1_FTr,team1_3PAr,team1_TS%,team1_TRB%,team1_AST%,team1_STL%,team1_BLK%,team1_eFG%,team1_TOV%,team1_ORB%,team1_FT/FGA,team2_SRS,team2_SOS,team2_Pace,team2_ORtg,team2_FTr,team2_3PAr,team2_TS%,team2_TRB%,team2_AST%,team2_STL%,team2_BLK%,team2_eFG%,team2_TOV%,team2_ORB%,team2_FT/FGA
2022-1397-1255,1397,1255,2022,3,14,Y03,Y14,3,14,Y,Y,R1Y3,indianapolis,39.761,-86.165,Tennessee,Longwood,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,griff-aldrich-1,Griff Aldrich,0,0,0,0,0,0,68,59,59,26,6,26,6,68,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,47.76564052,38.55218855,72.55244755,6.091954023,53.67816092,31.04477612,74.02912621,11.91658391,37.10181137,43.50649351,54.50704225,50.22222222,0.110689437,0.083280624,68.8708,67.3518,106.065,111.439,90.795,86.6545,67.1683,66.0763,108.965,106.085,98.0629,103.615,35.955093,-83.929696,37.301073,-78.395789,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,0.05,-7.06,67.8,111.7,0.349,0.367,0.557,55.1,52.6,11.3,7.8,0.523,14.9,34.6,0.253
2022-1397-1174,1397,1174,2022,3,15,Y03,Y15,3,15,Y,Y,R3Y2,san_antonio,29.4167,-98.5,Tennessee,Delaware,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,martin-ingelsby-1,Martin Ingelsby,0,0,0,0,0,0,95,86,86,22,12,22,12,95,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,54.18149466,35.01440922,74.24483307,9.927360775,47.53833737,34.94152047,75.6660746,8.007117438,38.17381738,35.56942278,48.23943662,44.92753623,0.095001332,0.095445263,68.8708,67.3518,106.065,111.439,90.795,86.6545,67.7472,66.6658,107.166,106.839,102.824,104.544,35.955093,-83.929696,39.679783,-75.753579,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,0.13,-2.69,68.2,107.4,0.339,0.387,0.571,49.4,48.6,9.6,9.9,0.538,16.4,27,0.252
2022-1397-1460,1397,1460,2022,3,16,Y03,Y16a,3,16,Y,Y,R4Y1,san_antonio,29.4167,-98.5,Tennessee,Wright St,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,scott-nagy-1,Scott Nagy,1,4,0,0,0,0,130,62,225,21,13,21,13,320,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,53.20610687,33.01587302,76.61691542,7.398753894,51.63551402,33.78378378,71.25984252,6.79389313,32.4742268,34.15384615,50.71823204,41.1036036,0.083210616,0.107297899,68.8708,67.3518,106.065,111.439,90.795,86.6545,69.1928,68.4626,108.996,106.361,103.348,107.216,35.955093,-83.929696,39.780634,-84.064881,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,-2.2,-5.75,69.5,108.6,0.313,0.325,0.556,51.2,50.7,8.3,7.6,0.518,15.3,31.2,0.24
2022-1397-1136,1397,1136,2022,3,16,Y03,Y16b,3,16,Y,Y,R4Y1,san_antonio,29.4167,-98.5,Tennessee,Bryant,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,jared-grasso-1,Jared Grasso,0,0,0,0,0,0,62,53,75,22,9,22,9,63,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,52.63157895,30.66502463,73.35526316,9.589041096,46.95585997,32.12669683,68.04979253,12.72727273,43.7264405,33.53566009,50.56320401,54.09638554,0.087041173,0.100784516,68.8708,67.3518,106.065,111.439,90.795,86.6545,72.1918,72.2097,105.275,104.197,100.608,105.165,35.955093,-83.929696,41.920149,-71.539147,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,-4.4,-7.46,72.7,106.3,0.322,0.435,0.539,52,51.5,8.6,10.1,0.504,16.1,33.3,0.236
2022-1397-1211,1397,1211,2022,3,1,Y03,Z01,1,3,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Gonzaga,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,mark-few-1,Mark Few,21,21,10,10,2,2,656,128,128,26,3,26,3,656,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,60.90675791,37.85046729,72.96296296,13.7987013,41.63961039,30.74484945,69.49152542,6.757912746,35.45002761,33.87010199,55.28795812,40.87694484,0.090214845,0.084605631,68.8708,67.3518,106.065,111.439,90.795,86.6545,73.7703,72.5152,118.885,121.802,88.5732,88.8352,35.955093,-83.929696,47.668144,-117.403062,17,1,18,1,8,1,5,1,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,26.77,4.29,73.8,119,0.298,0.355,0.616,56,55.3,9,13.8,0.594,14.2,29,0.218
2022-1397-1181,1397,1181,2022,3,2,Y03,Z02,2,3,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Duke,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,mike-krzyzewski-1,Mike Krzyzewski,35,35,25,25,12,12,1125,308,367,28,6,28,6,1198,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,55.84415584,36.82119205,72.88135593,13.25811001,46.89703808,31.39695712,67.16049383,8.097784568,36.57945736,33.7692667,56.98711596,51.79372197,0.094448469,0.091013979,68.8708,67.3518,106.065,111.439,90.795,86.6545,68.2765,67.4185,117.152,119.357,98.2346,95.6444,35.955093,-83.929696,36.00159,-78.94226,17,9,18,9,8,10,5,9,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,19.16,6.13,68.3,116.9,0.286,0.366,0.581,53,57,9.4,13.3,0.556,12.9,31.8,0.208
2022-1397-1403,1397,1403,2022,3,3,Y03,Z03,3,3,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Texas Tech,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,mark-adams-2,Mark Adams,0,0,0,0,0,0,25,9,99,25,9,25,9,69,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,55.12195122,31.42414861,69.86706056,11.93124368,44.28715875,31.31801693,68.26758148,7.317073171,34.43496802,45.53964758,52.32690125,53.80200861,0.1198405,0.102597263,68.8708,67.3518,106.065,111.439,90.795,86.6545,67.472,66.4813,104.973,109.679,88.3557,85.056,35.955093,-83.929696,33.580309,-101.876917,17,,18,,8,11,5,12,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,19.93,8.55,67.5,105.1,0.361,0.344,0.555,54.6,52.3,12,11.9,0.524,17.6,33.3,0.252
2022-1397-1116,1397,1116,2022,3,4,Y03,Z04,3,4,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Arkansas,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,eric-musselman-1,Eric Musselman,1,4,1,2,0,0,70,27,61,25,8,25,8,180,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,50.87452471,30.65693431,75.3298153,11.89655172,46.37931034,32.7978581,73.21428571,8.745247148,34.25,39.17147352,52.90102389,54.40613027,0.106479597,0.094787719,68.8708,67.3518,106.065,111.439,90.795,86.6545,72.0273,70.6005,106.057,111.046,94.3928,92.0063,35.955093,-83.929696,36.06153,-94.178214,17,15,18,16,8,18,5,17,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,16.52,8.12,72.1,106,0.379,0.343,0.538,52.5,52.9,10.6,11.9,0.492,15,30.8,0.286
2022-1397-1163,1397,1163,2022,3,5,Y03,Z05,3,5,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Connecticut,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,dan-hurley-1,Dan Hurley,1,3,0,0,0,0,73,46,151,23,9,23,9,224,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,47.83950617,35.3115727,74.95854063,16.73370877,42.7996782,34.5,68.02721088,8.25617284,34.21319797,32.55561584,52.21445221,44.24898512,0.087240007,0.093177809,68.8708,67.3518,106.065,111.439,90.795,86.6545,67.0231,64.9151,109.555,113.925,95.4483,94.5965,35.955093,-83.929696,41.808215,-72.249537,17,23,18,24,8,21,5,21,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,17.27,7.24,67.1,109.9,0.306,0.342,0.533,55.3,52.2,8.7,16.7,0.496,14.4,37.9,0.229
2022-1397-1104,1397,1104,2022,3,6,Y03,Z06,3,6,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Alabama,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,nate-oats-1,Nate Oats,1,4,1,1,0,0,61,35,78,19,13,19,13,157,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,56.26794258,30.8411215,72.99703264,11.93675889,49.24901186,33.14527504,71.1815562,11.48325359,47.95816733,35.91691996,52.88135593,46.15384615,0.095141013,0.105334692,68.8708,67.3518,106.065,111.439,90.795,86.6545,73.3157,71.735,109.137,116.06,104.116,98.6805,35.955093,-83.929696,33.2144,-87.545766,17,13,18,14,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,15.51,11.95,73.3,108.7,0.336,0.48,0.55,52.5,52.9,9.5,11.9,0.515,16.7,35.6,0.245
2022-1397-1277,1397,1277,2022,3,7,Y03,Z07,3,7,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Michigan St,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,tom-izzo-1,Tom Izzo,23,23,14,14,8,8,665,266,266,22,12,22,12,665,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,49.65089216,37.77089783,74.65986395,13.67249603,47.85373609,31.24183007,70.85514834,8.688906129,33.38501292,37.81512605,60.74660633,51.72413793,0.085575827,0.095084252,68.8708,67.3518,106.065,111.439,90.795,86.6545,68.0511,67.5374,105.927,111.245,100.988,96.3644,35.955093,-83.929696,42.72476,-84.473639,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,13.76,10.12,68.1,105.9,0.304,0.334,0.553,53.2,60.7,8.6,13.7,0.52,16.7,30.7,0.227
2022-1397-1129,1397,1129,2022,3,8,Y03,Z08,3,8,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Boise St,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,leon-rice-1,Leon Rice,2,2,0,0,0,0,244,144,144,27,7,27,7,244,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,51.08892922,34.14985591,65.03164557,9.768637532,47.98628963,32.4137931,72.06208426,8.89292196,38.64142539,33.19977104,46.75,43.31550802,0.089619291,0.079918234,68.8708,67.3518,106.065,111.439,90.795,86.6545,64.8935,64.6348,103.595,108.462,92.8731,92.052,35.955093,-83.929696,43.604403,-116.205789,17,,18,,8,23,5,23,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,12.7,5.46,65,104.5,0.35,0.388,0.54,53.9,47.1,9,9.9,0.516,16,30.6,0.227
2022-1397-1272,1397,1272,2022,3,9,Y03,Z09,3,9,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Memphis,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,anfernee-hardaway-1,Anfernee Hardaway,0,0,0,0,0,0,84,41,41,21,9,21,9,84,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,52.06402696,36.38059701,69.46107784,17.01285856,45.10385757,32.01581028,70.10309278,9.267059815,31.10853163,42.88135593,59.4095941,56.22317597,0.123205672,0.131109432,68.8708,67.3518,106.065,111.439,90.795,86.6545,71.6958,70.4654,106.351,110.865,95.667,94.0379,35.955093,-83.929696,35.115864,-89.993508,17,16,18,12,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,14.39,7.36,71.4,105.6,0.384,0.308,0.557,54.3,59.6,12.2,16.8,0.526,19.5,37.5,0.266
2022-1397-1172,1397,1172,2022,3,10,Y03,Z10,3,10,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Davidson,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,bob-mckillop-1,Bob Mckillop,9,9,1,1,0,0,634,378,378,27,5,27,5,634,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,54.50941526,38.6167147,75.35714286,8.481675393,48.37696335,33.86243386,73.52941176,7.234886026,40.7516148,44.18468732,54.76772616,52.78551532,0.070431146,0.075811303,68.8708,67.3518,106.065,111.439,90.795,86.6545,65.711,64.6104,113.831,117.561,100.081,102.429,35.955093,-83.929696,35.500006,-80.845236,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,10.49,1.68,66.2,113.8,0.32,0.412,0.592,52.5,55,7,8.2,0.561,13.4,23.8,0.242
2022-1397-1353,1397,1353,2022,3,11,Y03,Z11a,3,11,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Rutgers,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,steve-pikiell-1,Steve Pikiell,1,2,0,0,0,0,98,90,246,18,13,18,13,290,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,49.14285714,33.57142857,70.06237006,11.76470588,46.48023144,33.95415473,73,8,31.37254902,40.23054755,58.73417722,52.8511822,0.109003096,0.087105153,68.8708,67.3518,106.065,111.439,90.795,86.6545,65.7294,64.9611,102.697,106.315,99.4951,95.4572,35.955093,-83.929696,40.503796,-74.45051,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,9.19,7.1,65.8,102.4,0.269,0.314,0.523,51.2,58.7,10.9,11.8,0.495,15,29.3,0.189
2022-1397-1323,1397,1323,2022,3,11,Y03,Z11b,3,11,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Notre Dame,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,mike-brey-1,Mike Brey,12,14,3,3,0,0,470,258,310,22,10,22,10,569,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,52.03252033,37.71812081,75.94142259,4.842820731,49.87255735,31.72628305,69.30455635,9.146341463,43.08849046,35.32967033,55.3593947,44.12136536,0.07621128,0.090288523,68.8708,67.3518,106.065,111.439,90.795,86.6545,65.9041,65.755,108.378,111.997,100.674,98.3492,35.955093,-83.929696,41.616717,-86.289848,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,11.11,6.11,66.1,108.9,0.27,0.43,0.573,50.6,54.6,7.7,4.9,0.544,14,22.5,0.204
2022-1397-1308,1397,1308,2022,3,12,Y03,Z12,3,12,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,New Mexico St,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,chris-jans-1,Chris Jans,2,2,0,0,0,0,121,31,43,26,6,26,6,142,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,54.056902,32.98033283,69.29824561,12.92307692,45.84615385,29.97237569,74.15254237,6.322444679,41.05590062,42.61330194,53.7619699,48.19277108,0.068774574,0.099116297,68.8708,67.3518,106.065,111.439,90.795,86.6545,67.8721,66.2051,104.869,107.783,96.0926,97.6682,35.955093,-83.929696,32.282875,-106.747841,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,6.79,0.58,68.5,106.6,0.348,0.425,0.556,55.2,53.7,7.4,12.4,0.527,17.5,33.7,0.243
2022-1397-1436,1397,1436,2022,3,13,Y03,Z13,3,13,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Vermont,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,john-becker-1,John Becker,3,3,0,0,0,0,257,101,101,28,5,28,5,257,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,58.89328063,36.76662321,74.6835443,7.038391225,45.24680073,34.4461305,68.43434343,8.893280632,43.11410905,37.59269823,54.89749431,43.49030471,0.079804074,0.075025387,68.8708,67.3518,106.065,111.439,90.795,86.6545,65.1612,64.9839,114.506,110.752,92.9081,97.6966,35.955093,-83.929696,44.479262,-73.198128,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,7.79,-6.27,65.1,114.6,0.264,0.43,0.596,55,55.2,8,7.4,0.572,13.4,24.6,0.197
2022-1397-1286,1397,1286,2022,3,14,Y03,Z14,3,14,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Montana St,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,danny-sprinkle-1,Danny Sprinkle,0,0,0,0,0,0,56,32,32,27,7,27,7,56,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,53.0941704,36.75078864,75.03546099,10.49868766,48.11898513,32.33908948,75.66302652,8.161434978,36.24928531,35.78651685,48,39.41798942,0.072574955,0.093182658,68.8708,67.3518,106.065,111.439,90.795,86.6545,68.9381,67.3251,108.242,104.52,98.3861,100.72,35.955093,-83.929696,45.666829,-111.049918,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,0.53,-6,69.6,109.4,0.387,0.372,0.583,53.4,49.7,7.4,10.3,0.544,16.2,27.3,0.292
2022-1397-1168,1397,1168,2022,3,15,Y03,Z15,3,15,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,CS Fullerton,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,dedrique-taylor-1,Dedrique Taylor,1,1,0,0,0,0,121,147,147,21,10,21,10,121,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,48.74100719,33.54297694,76.4084507,5.500982318,48.03536346,37.11340206,69.0647482,8.273381295,30.0188798,36.375,44.72934473,54.18439716,0.103684023,0.088131419,68.8708,67.3518,106.065,111.439,90.795,86.6545,66.5151,66.0235,103.807,104.647,99.3304,102.546,35.955093,-83.929696,33.883627,-117.885349,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,0.38,-2.52,67.3,104.5,0.359,0.302,0.542,51.3,45.6,10.8,5.8,0.497,15.9,29.7,0.274
2022-1397-1209,1397,1209,2022,3,16,Y03,Z16,3,16,Y,Z,R6CH,new_orleans,29.9667,-90.05,Tennessee,Georgia St,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,rob-lanier-1,Rob Lanier,0,1,0,0,0,0,53,29,99,18,10,18,10,111,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,43.10880829,32.26950355,71.5835141,12.47058824,45.41176471,37.8585086,70,8.911917098,36.88685415,38.09176985,52.5083612,56.67808219,0.119811849,0.08898647,68.8708,67.3518,106.065,111.439,90.795,86.6545,67.7572,67.1469,99.6748,101.503,97.8036,99.6743,35.955093,-83.929696,33.7527,-84.38667,17,,18,,8,,5,,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211,-1.12,-2.2,68.3,102,0.293,0.377,0.5,51,54.2,12.9,13,0.465,14.4,34.3,0.21
2022-1228-1222,1228,1222,2022,4,5,Y04,Y05,4,5,Y,Y,R2Y4,pittsburgh,40.4417,-80,Illinois,Houston,brad-underwood-1,Brad Underwood,1,5,0,0,0,0,93,65,92,22,9,22,9,202,kelvin-sampson-1,Kelvin Sampson,3,17,2,5,1,2,195,69,296,28,5,28,5,620,51.67144222,36.71373556,70.76124567,7.126436782,45.44061303,32.29927007,72.10626186,8.595988539,42.66155531,29.57366433,57.6783555,41.68831169,0.075084323,0.094793958,55.25227461,34.10852713,66.84303351,17.71894094,43.17718941,29.28759894,70.84690554,6.286186931,39.03177005,43.56321839,58.9055794,54.95356037,0.123570501,0.090618367,68.1937,67.1058,110.345,113.663,98.2696,94.0793,65.5297,64.0049,114.651,117.238,89.1213,91.368,39.730827,-90.246256,29.719988,-95.344851,10,14,11,15,16,15,19,15,17.76,9.64,68.2,110.2,0.317,0.427,0.559,54.3,57.7,7.5,7.1,0.531,15.2,33.4,0.224,22.28,5.34,65.4,114.7,0.287,0.391,0.556,55.3,59.5,12.5,17.3,0.536,14.2,37.8,0.192
2022-1228-1161,1228,1161,2022,4,6,Y04,Y06,4,6,Y,Y,R4Y1,san_antonio,29.4167,-98.5,Illinois,Colorado St,brad-underwood-1,Brad Underwood,1,5,0,0,0,0,93,65,92,22,9,22,9,202,niko-medved-1,Niko Medved,0,0,0,0,0,0,77,45,133,25,5,25,5,156,51.67144222,36.71373556,70.76124567,7.126436782,45.44061303,32.29927007,72.10626186,8.595988539,42.66155531,29.57366433,57.6783555,41.68831169,0.075084323,0.094793958,56.25646329,35.70274637,77.38589212,9.944751381,50.49723757,32.68698061,70.93596059,8.583247156,39.02900378,44.37615243,53.46405229,50.36075036,0.093112776,0.082709114,68.1937,67.1058,110.345,113.663,98.2696,94.0793,65.7368,65.1115,110.141,114.15,99.3144,98.3004,39.730827,-90.246256,40.574759,-105.08083,10,,11,,16,,19,24,17.76,9.64,68.2,110.2,0.317,0.427,0.559,54.3,57.7,7.5,7.1,0.531,15.2,33.4,0.224,12.36,4.98,65.9,111,0.304,0.389,0.588,50.1,53.4,9.4,10.1,0.555,13.8,22,0.235
